Results from heasarc_fermigbrst: Fermi GBM Burst Catalog
Coordinate system: Equatorial
name|t90|t90_error|t90_start|fluence|fluence_error|flnc_band_ampl|flnc_band_ampl_pos_err|flnc_band_ampl_neg_err|flnc_band_epeak|flnc_band_epeak_pos_err|flnc_band_epeak_neg_err|flnc_band_alpha|flnc_band_alpha_pos_err|flnc_band_alpha_neg_err|flnc_band_beta|flnc_band_beta_pos_err|flnc_band_beta_neg_err|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_band_epeak|pflx_band_epeak_pos_err|pflx_band_epeak_neg_err|pflx_band_alpha|pflx_band_alpha_pos_err|pflx_band_alpha_neg_err|pflx_band_beta|pflx_band_beta_pos_err|pflx_band_beta_neg_err|flnc_comp_epeak|flnc_comp_epeak_pos_err|flnc_comp_epeak_neg_err|flnc_comp_index|flnc_comp_index_pos_err|flnc_comp_index_neg_err|flnc_comp_pivot|flnc_comp_pivot_pos_err|flnc_comp_pivot_neg_err
GRB100810049|2.560|1.741|-1.856|3.9374e-07|4.5979e-08|1.526199e-02|5.267323e-03|5.267323e-03|6.017133e+01|8.182453e+00|8.182453e+00|-1.181274e+00|2.085291e-01|2.085291e-01|-2.259000e+00|2.495415e-01|2.495415e-01|4.675909e+01|6.928612e+00|6.928612e+00|-5.349126e-01|6.917936e-01|6.917936e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.761609e+01|8.066429e+00|8.066429e+00|-6.761314e-01|4.726417e-01|4.726417e-01|-4.126483e+00|7.895701e+00|7.895701e+00|8.587916e+01|1.620733e+01|1.620733e+01|-1.474607e+00|1.563928e-01|1.563928e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB111010709|52.993|0.923|1.536|1.2556e-05|5.2485e-08|2.644543e-01|1.793068e-01|1.793068e-01|3.234544e+01|5.598829e+00|5.598829e+00|1.512062e-01|4.228241e-01|4.228241e-01|-1.810533e+00|2.122652e-02|2.122652e-02|4.678586e+01|5.736301e+00|5.736301e+00|-1.193565e+00|2.747153e-01|2.747153e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.800690e+01|4.670391e+00|4.670391e+00|1.298743e-01|1.447051e+00|1.447051e+00|-2.310610e+00|8.212593e-01|8.212593e-01|2.061607e+02|2.140704e+01|2.140704e+01|-1.446959e+00|3.468752e-02|3.468752e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB160605847|5.504|0.842|-0.064|2.7295e-06|4.2858e-08|2.146095e-02|1.944551e-01|1.944551e-01|1.572404e+01|1.679312e+01|1.679312e+01|-1.566762e+00|4.434525e-01|4.434525e-01|-2.041404e+00|3.647471e-02|3.647471e-02|4.692575e+01|8.913815e+00|8.913815e+00|-1.721965e+00|1.223508e-01|1.223508e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.921749e+01|4.910714e+00|4.910714e+00|-4.029754e-01|7.184687e-01|7.184687e-01|-2.313952e+00|9.933331e-02|9.933331e-02|3.862621e+01|2.236381e+00|2.236381e+00|-6.271000e-01|0.000000e+00|0.000000e+00|1.000000e+02|0.000000e+00|0.000000e+00
GRB110426629|356.357|4.345|14.592|3.3079e-05|1.1507e-07|5.200084e+00|6.142299e+02|6.142299e+02|1.392028e+00|1.034963e+02|1.034963e+02|-8.123000e-01|0.000000e+00|0.000000e+00|-2.401000e+00|0.000000e+00|0.000000e+00|4.700416e+01|9.694196e+00|9.694196e+00|-1.350192e+00|3.275444e-01|3.275444e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.252785e+01|1.612775e+01|1.612775e+01|-1.510712e+00|2.341745e-01|2.341745e-01|-3.403040e+00|6.220502e+00|6.220502e+00|1.441017e+01|2.842369e-01|2.842369e-01|-8.111000e-01|0.000000e+00|0.000000e+00|1.000000e+02|0.000000e+00|0.000000e+00
GRB160727971|3.136|2.294|-2.240|7.1259e-07|5.0472e-08|7.749679e+02|6.607189e+03|6.607189e+03|2.168724e+01|2.166933e+00|2.166933e+00|2.782685e+00|1.588072e+00|1.588072e+00|-2.305499e+00|1.050615e-01|1.050615e-01|4.712940e+01|6.072796e+00|6.072796e+00|-1.135401e+00|3.240928e-01|3.240928e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.327559e+01|2.883595e+00|2.883595e+00|2.889622e+00|3.460844e+00|3.460844e+00|-2.353581e+00|1.630858e-01|1.630858e-01|4.560241e+01|5.616810e+00|5.616810e+00|-1.356649e+00|2.239001e-01|2.239001e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB180122129|4.352|3.665|-3.840|7.0420e-07|4.4515e-08|5.549251e-03|1.474869e-03|1.474869e-03|6.697651e+01|1.446896e+01|1.446896e+01|-1.604063e+00|1.613914e-01|1.613914e-01|-1.126872e+01|9.483966e+05|9.483966e+05|4.752214e+01|8.232315e+00|8.232315e+00|-1.289903e+00|3.278756e-01|3.278756e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.710914e+01|7.820053e+00|7.820053e+00|-1.289579e+00|2.932259e-01|2.932259e-01|-1.238159e+01|8.223674e+05|8.223674e+05|6.574254e+01|1.321529e+01|1.321529e+01|-1.595833e+00|1.872430e-01|1.872430e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170929513|9.472|0.923|-3.072|1.3476e-06|1.9206e-08|3.076615e-02|1.290431e-02|1.290431e-02|3.533962e+01|3.029511e+00|3.029511e+00|-9.550092e-01|2.336138e-01|2.336138e-01|-2.513541e+00|1.812322e-01|1.812322e-01|4.843019e+01|3.620319e+00|3.620319e+00|-1.063241e+00|1.864615e-01|1.864615e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.036920e+01|4.867775e+00|4.867775e+00|-6.844763e-01|3.025248e-01|3.025248e-01|-2.613785e+00|3.202581e-01|3.202581e-01|4.309537e+01|3.428288e+00|3.428288e+00|-1.373832e+00|1.426834e-01|1.426834e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB140322424|10.496|2.111|-2.048|2.0052e-06|2.7716e-08|6.496096e-02|3.073553e-02|3.073553e-02|3.854314e+01|3.456730e+00|3.456730e+00|-5.940437e-01|2.866628e-01|2.866628e-01|-2.789117e+00|2.917137e-01|2.917137e-01|4.865440e+01|5.193783e+00|5.193783e+00|-8.958519e-01|3.216541e-01|3.216541e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.988465e+01|5.789266e+00|5.789266e+00|-9.470705e-01|3.162638e-01|3.162638e-01|-2.564062e+01|6.486904e+11|6.486904e+11|4.412570e+01|2.448559e+00|2.448559e+00|-1.010662e+00|1.580971e-01|1.580971e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB160406023|23.040|6.831|-6.912|3.0057e-06|3.1839e-08|7.995829e-03|1.843078e-03|1.843078e-03|4.580865e+01|4.186070e+00|4.186070e+00|-1.400650e+00|1.310693e-01|1.310693e-01|-2.758781e+00|3.869245e-01|3.869245e-01|4.879096e+01|5.181827e+00|5.181827e+00|-1.017726e+00|2.739325e-01|2.739325e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.118007e+01|6.545727e+00|6.545727e+00|-5.692064e-01|3.630446e-01|3.630446e-01|-2.648551e+00|3.563452e-01|3.563452e-01|4.866217e+01|3.975201e+00|3.975201e+00|-1.495747e+00|1.154890e-01|1.154890e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB130730243|27.904|1.999|-8.704|2.1151e-06|3.5189e-08|9.772951e-03|2.578849e-03|2.578849e-03|6.020445e+01|6.385101e+00|6.385101e+00|-1.128339e+00|1.577898e-01|1.577898e-01|-3.528067e+00|5.974762e+03|5.974762e+03|4.921246e+01|5.047756e+00|5.047756e+00|-7.282605e-01|3.734573e-01|3.734573e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.002929e+01|7.175755e+00|7.175755e+00|-8.219436e-01|3.504171e-01|3.504171e-01|-6.890625e+00|2.504041e+02|2.504041e+02|6.016958e+01|4.907192e+00|4.907192e+00|-1.122632e+00|1.634730e-01|1.634730e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB160921087|48.897|0.810|-0.512|3.9127e-06|2.2383e-08|6.334642e-03|1.840349e-03|1.840349e-03|5.749398e+01|1.858792e+01|1.858792e+01|-1.414261e+00|1.703045e-01|1.703045e-01|-2.481740e+00|1.340153e+00|1.340153e+00|4.924239e+01|2.676029e+01|2.676029e+01|-1.838901e+00|2.132231e-01|2.132231e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.774955e+01|3.205956e+01|3.205956e+01|-1.866586e+00|2.141554e-01|2.141554e-01|-6.321849e+00|6.752673e+03|6.752673e+03|6.590215e+01|6.379482e+00|6.379482e+00|-1.514823e+00|1.091367e-01|1.091367e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB090126227|5.632|0.810|-1.792|1.0991e-06|2.0232e-08|1.473818e-02|4.333981e-03|4.333981e-03|4.504826e+01|5.761562e+00|5.761562e+00|-1.156833e+00|1.640640e-01|1.640640e-01|-3.095258e+00|8.615587e+00|8.615587e+00|4.930799e+01|5.032169e+00|5.032169e+00|-6.520965e-01|3.518360e-01|3.518360e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.371950e+01|6.010872e+00|6.010872e+00|-3.283483e-01|4.073004e-01|4.073004e-01|-2.803700e+00|7.169428e-01|7.169428e-01|4.641737e+01|3.505718e+00|3.505718e+00|-1.203380e+00|1.616239e-01|1.616239e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170611937|27.904|1.999|-3.840|2.2116e-06|2.7714e-08|8.688242e-01|3.742458e-01|3.742458e-01|2.862767e+01|2.932650e+00|2.932650e+00|5.936660e-01|2.332382e-01|2.332382e-01|-2.604070e+00|1.303816e-01|1.303816e-01|5.002831e+01|1.514476e+01|1.514476e+01|-1.502789e+00|3.724944e-01|3.724944e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.080899e+01|9.853491e+00|9.853491e+00|-4.197070e-01|1.306462e+00|1.306462e+00|-2.214377e+00|5.323751e-01|5.323751e-01|3.783713e+01|2.010914e+00|2.010914e+00|-8.942691e-01|1.788051e-01|1.788051e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB171030729|0.096|1.016|-0.064|1.9641e-07|2.6366e-08|2.343668e-02|4.501488e-03|4.501488e-03|1.506645e+03|6.722567e+02|6.722567e+02|-6.088827e-01|2.387374e-01|2.387374e-01|-1.154432e+01|9.046843e+04|9.046843e+04|5.060793e+01|2.653721e+00|2.653721e+00|-2.003000e+00|5.319707e-17|5.319707e-17|1.000000e+02|0.000000e+00|0.000000e+00|1.506645e+03|6.722567e+02|6.722567e+02|-6.088827e-01|2.387374e-01|2.387374e-01|-1.154432e+01|9.046843e+04|9.046843e+04|5.079162e+01|2.778717e+00|2.778717e+00|-2.003000e+00|6.220978e-17|6.220978e-17|1.000000e+02|0.000000e+00|0.000000e+00
GRB090807832|17.920|2.757|-1.280|1.3418e-06|2.5428e-08|5.675818e-02|3.081104e-02|3.081104e-02|3.206276e+01|4.341547e+00|4.341547e+00|-7.244713e-01|3.316237e-01|3.316237e-01|-2.484766e+00|2.021301e-01|2.021301e-01|5.109190e+01|4.448906e+00|4.448906e+00|-1.124252e+00|2.010958e-01|2.010958e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.940756e+01|5.896465e+00|5.896465e+00|-5.583657e-01|6.585095e-01|6.585095e-01|-2.536838e+00|1.919525e+00|1.919525e+00|5.447579e+02|1.467997e+03|1.467997e+03|-2.025864e+00|2.110853e-02|2.110853e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB160518985|27.136|2.360|-0.256|3.3308e-06|3.9977e-08|6.793955e-03|1.929725e-03|1.929725e-03|1.311396e+02|7.671093e+01|7.671093e+01|-1.005598e+00|1.978794e-01|1.978794e-01|-1.060875e+01|4.820796e+04|4.820796e+04|5.163211e+01|1.018586e+01|1.018586e+01|-7.451190e-01|5.339259e-01|5.339259e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.183511e+01|8.563463e+00|8.563463e+00|5.811710e-01|6.791943e-01|6.791943e-01|-2.350284e+00|5.633516e-01|5.633516e-01|1.321504e+02|1.336404e+01|1.336404e+01|-1.009908e+00|9.650922e-02|9.650922e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB110302043|38.336|2.509|-11.200|3.7301e-06|6.0450e-08|2.184705e-01|8.908494e-02|8.908494e-02|3.366850e+01|7.109362e+00|7.109362e+00|8.104179e-02|2.115305e-01|2.115305e-01|-2.211035e+00|7.324147e-02|7.324147e-02|5.166086e+01|4.281319e+00|4.281319e+00|-5.736297e-01|2.967179e-01|2.967179e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.148271e+01|5.045311e+00|5.045311e+00|5.829413e-02|4.892411e-01|4.892411e-01|-2.496778e+00|2.716785e-01|2.716785e-01|5.555614e+01|2.856773e+00|2.856773e+00|-1.039629e+00|1.052685e-01|1.052685e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB130816074|36.864|6.229|-1.024|7.9647e-07|2.7277e-08|3.351200e-02|2.356974e-02|2.356974e-02|3.587224e+01|1.272184e+01|1.272184e+01|-5.446872e-01|6.933850e-01|6.933850e-01|-2.074727e+00|1.999104e-01|1.999104e-01|5.167347e+01|4.574464e+02|4.574464e+02|-2.001966e+00|1.104045e-15|1.104045e-15|1.000000e+02|0.000000e+00|0.000000e+00|4.141127e+01|2.272703e+02|2.272703e+02|-1.614557e+00|2.418982e+00|2.418982e+00|-1.972726e+00|3.986964e-01|3.986964e-01|1.049573e+02|3.371504e+01|3.371504e+01|-1.584556e+00|2.371892e-01|2.371892e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB151219567|62.720|6.676|-0.512|4.7949e-06|5.6575e-08|6.241067e-02|5.385517e+01|5.385517e+01|8.315268e+00|5.786886e+03|5.786886e+03|-9.504183e-01|3.411247e+02|3.411247e+02|-1.755532e+00|2.828753e-02|2.828753e-02|5.216698e+01|4.332146e+00|4.332146e+00|-6.201299e-01|2.918767e-01|2.918767e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.344857e+01|5.760712e+00|5.760712e+00|-6.848963e-01|2.334945e-01|2.334945e-01|-6.874682e+00|1.492903e+02|1.492903e+02|8.908469e+01|8.001579e+00|8.001579e+00|-1.072348e+00|1.197656e-01|1.197656e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB150603105|67.328|9.486|-8.704|2.1035e-06|2.9073e-08|2.539217e-02|9.926410e-03|9.926410e-03|4.440753e+01|6.110554e+00|6.110554e+00|-8.035664e-01|2.321767e-01|2.321767e-01|-2.720343e+00|4.112990e-01|4.112990e-01|5.218544e+01|5.110588e+00|5.110588e+00|-3.811045e-01|4.269846e-01|4.269846e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.994722e+01|8.866863e+00|8.866863e+00|-2.813612e-01|4.587776e-01|4.587776e-01|-3.101479e+00|2.522316e+00|2.522316e+00|4.984585e+01|3.387184e+00|3.387184e+00|-1.011676e+00|1.737689e-01|1.737689e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB160221993|11.520|0.923|-1.792|1.7522e-06|2.5175e-08|1.242355e-02|3.007764e-03|3.007764e-03|6.476248e+01|6.168495e+00|6.168495e+00|-1.239692e+00|1.527078e-01|1.527078e-01|-1.619531e+01|4.218646e+07|4.218646e+07|5.297855e+01|1.157624e+01|1.157624e+01|-1.425460e+00|3.365846e-01|3.365846e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.297866e+01|1.157637e+01|1.157637e+01|-1.425459e+00|3.026698e-01|3.026698e-01|-1.620000e+01|0.000000e+00|0.000000e+00|6.483824e+01|6.230335e+00|6.230335e+00|-1.239834e+00|1.424942e-01|1.424942e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB080904886|17.344|1.385|-2.560|5.2448e-06|7.0695e-08|8.555652e-02|3.655592e-02|3.655592e-02|3.108964e+01|2.215580e+00|2.215580e+00|-7.719296e-01|2.290282e-01|2.290282e-01|-2.513691e+00|8.587003e-02|8.587003e-02|5.313730e+01|3.109501e+00|3.109501e+00|-1.182948e+00|1.254451e-01|1.254451e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.136836e+01|9.532578e+00|9.532578e+00|-1.128371e+00|1.506470e-01|1.506470e-01|-3.225417e+00|1.352159e+01|1.352159e+01|3.993030e+01|1.932522e+00|1.932522e+00|-1.442322e+00|7.622075e-02|7.622075e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB171025213|6.400|3.482|-2.304|3.1286e-07|2.6294e-08|5.267305e-01|2.507216e-01|2.507216e-01|6.687585e+01|2.706153e+01|2.706153e+01|1.774744e+00|1.218195e+00|1.218195e+00|-1.563637e+00|1.175899e-01|1.175899e-01|5.359320e+01|1.201367e+02|1.201367e+02|-2.003000e+00|1.049670e-15|1.049670e-15|1.000000e+02|0.000000e+00|0.000000e+00|2.082727e+02|7.930495e+01|7.930495e+01|8.168241e-02|6.655998e-01|6.655998e-01|-1.698674e+00|5.023576e-01|5.023576e-01|5.743091e+01|1.615917e+02|1.615917e+02|-2.003000e+00|1.318815e-14|1.318815e-14|1.000000e+02|0.000000e+00|0.000000e+00
GRB140929677|37.120|4.048|-4.864|1.8724e-06|4.8656e-08|2.171711e-02|7.754031e-03|7.754031e-03|6.389505e+01|5.214298e+00|5.214298e+00|-4.393609e-01|2.379800e-01|2.379800e-01|-7.976048e+00|4.477076e+02|4.477076e+02|5.407379e+01|6.718395e+00|6.718395e+00|6.216515e-01|9.736568e-01|9.736568e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.137983e+01|1.549626e+01|1.549626e+01|-2.588731e-01|3.254404e-01|3.254404e-01|-9.346874e+00|4.205854e+03|4.205854e+03|6.316030e+01|4.718025e+00|4.718025e+00|-4.332241e-01|2.418511e-01|2.418511e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB120926335|4.288|1.833|-0.640|2.4776e-06|4.8167e-08|8.834226e-02|5.266318e-02|5.266318e-02|4.543439e+01|5.048675e+00|5.048675e+00|-7.132823e-01|2.061314e-01|2.061314e-01|-2.178489e+00|7.192182e-02|7.192182e-02|5.418921e+01|2.802868e+00|2.802868e+00|-1.037780e+00|1.244459e-01|1.244459e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.710667e+01|4.497364e+00|4.497364e+00|-7.477387e-01|2.026072e-01|2.026072e-01|-2.746593e+00|2.824488e-01|2.824488e-01|7.887207e+01|5.657738e+00|5.657738e+00|-1.346316e+00|7.876623e-02|7.876623e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB130828808|3.904|0.842|0.192|2.7806e-06|3.0595e-08|9.766540e-03|7.251175e-04|7.251175e-04|3.802779e+02|8.258569e+01|8.258569e+01|-1.365201e+00|5.187762e-02|5.187762e-02|-2.387381e+00|6.016522e+01|6.016522e+01|5.424652e+01|2.182617e-01|2.182617e-01|-2.002000e+00|4.019057e-15|4.019057e-15|1.000000e+02|0.000000e+00|0.000000e+00|1.407138e+02|2.251470e+01|2.251470e+01|-8.494884e-01|1.034388e-01|1.034388e-01|-6.959282e+00|3.209801e+02|3.209801e+02|3.950920e+01|6.817416e+01|6.817416e+01|-2.002000e+00|2.044735e-18|2.044735e-18|1.000000e+02|0.000000e+00|0.000000e+00
GRB131127480|59.648|8.964|0.768|4.2417e-06|5.3602e-08|6.150013e-03|1.168615e-03|1.168615e-03|1.325780e+02|1.318092e+01|1.318092e+01|-9.121887e-01|1.146502e-01|1.146502e-01|-1.117587e+01|9.231482e+04|9.231482e+04|5.481858e+01|9.171555e+00|9.171555e+00|-3.885026e-01|7.440832e-01|7.440832e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.480206e+01|1.100486e+01|1.100486e+01|-3.859878e-01|7.441583e-01|7.441583e-01|-3.199000e+01|0.000000e+00|0.000000e+00|1.319694e+02|1.253306e+01|1.253306e+01|-9.097168e-01|1.084373e-01|1.084373e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB090815438|30.465|3.566|-9.216|4.4746e-06|3.9614e-08|2.790645e-02|8.048551e-03|8.048551e-03|3.424763e+01|2.184181e+00|2.184181e+00|-1.052616e+00|1.468536e-01|1.468536e-01|-2.855713e+00|2.650845e-01|2.650845e-01|5.516353e+01|4.084591e+00|4.084591e+00|-1.180538e+00|1.429559e-01|1.429559e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.241053e+01|4.213280e+00|4.213280e+00|-1.100127e+00|1.620632e-01|1.620632e-01|-3.020844e+00|8.169734e-01|8.169734e-01|3.664669e+01|1.680511e+00|1.680511e+00|-1.220662e+00|1.033264e-01|1.033264e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB150805746|1.408|0.466|-0.576|3.8213e-07|1.1208e-08|2.262423e-01|1.875282e-01|1.875282e-01|5.111371e+01|7.830528e+00|7.830528e+00|-2.325386e-02|8.179147e-01|8.179147e-01|-2.714040e+00|1.661242e+00|1.661242e+00|5.548438e+01|1.038611e+01|1.038611e+01|4.370332e-01|1.247802e+00|1.247802e+00|1.000000e+02|0.000000e+00|0.000000e+00|5.181673e+01|1.410812e+01|1.410812e+01|1.767500e-01|8.075475e-01|8.075475e-01|-3.095897e+00|1.671243e-02|1.671243e-02|6.726543e+01|7.600567e+00|7.600567e+00|-7.196289e-01|2.780221e-01|2.780221e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB140824548|4.096|0.572|-0.512|2.6866e-06|3.9092e-08|2.404287e-01|6.994754e-02|6.994754e-02|5.524101e+01|5.429020e+00|5.429020e+00|-3.066341e-01|1.769877e-01|1.769877e-01|-1.079342e+01|3.089973e+03|3.089973e+03|5.550373e+01|3.799728e+00|3.799728e+00|-4.403905e-01|2.718013e-01|2.718013e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.564866e+01|3.934651e+00|3.934651e+00|-4.469692e-01|2.736536e-01|2.736536e-01|-2.469375e+01|2.237380e+10|2.237380e+10|5.520891e+01|2.303253e+00|2.303253e+00|-3.055281e-01|1.780501e-01|1.780501e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170119228|28.928|2.429|-5.632|3.4136e-06|5.5555e-08|3.358493e-03|6.690922e-04|6.690922e-04|4.267179e+01|1.257430e+01|1.257430e+01|-1.812896e+00|1.099633e-01|1.099633e-01|-4.470684e+00|4.669342e+01|4.669342e+01|5.583849e+01|1.322231e+01|1.322231e+01|-1.610183e+00|2.297498e-01|2.297498e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.659306e+01|1.398854e+01|1.398854e+01|-1.627196e+00|1.921103e-01|1.921103e-01|-1.364441e+01|1.654498e+07|1.654498e+07|4.390083e+01|8.768116e+00|8.768116e+00|-1.832898e+00|7.063559e-02|7.063559e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB091209001|42.945|8.035|-5.888|1.0032e-05|1.9176e-07|2.025334e-01|6.702559e-02|6.702559e-02|6.155756e+01|3.723137e+00|3.723137e+00|2.992035e-01|2.053539e-01|2.053539e-01|-3.034398e+00|3.791544e-01|3.791544e-01|5.594236e+01|6.360397e+00|6.360397e+00|-3.764336e-01|4.209258e-01|4.209258e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.353984e+01|7.065578e+00|7.065578e+00|-2.263755e-01|5.348603e-01|5.348603e-01|-2.904946e+00|9.979429e-01|9.979429e-01|6.581065e+01|2.185490e+00|2.185490e+00|9.226429e-02|1.451731e-01|1.451731e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB080818945|13.376|0.410|-0.512|1.7392e-06|2.4448e-08|6.711801e-03|1.293044e-03|1.293044e-03|6.985552e+01|9.347107e+00|9.347107e+00|-1.391890e+00|1.124483e-01|1.124483e-01|-4.321201e+00|1.596639e+01|1.596639e+01|5.597798e+01|5.283154e+00|5.283154e+00|-4.098768e-01|3.495696e-01|3.495696e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.585639e+01|5.197887e+00|5.197887e+00|-4.034779e-01|3.552695e-01|3.552695e-01|-1.086546e+01|1.436081e+04|1.436081e+04|6.888838e+01|7.030323e+00|7.030323e+00|-1.379553e+00|1.231579e-01|1.231579e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170520202|6.144|5.081|-4.096|4.0795e-07|1.2631e-08|3.401778e+00|2.051304e+01|2.051304e+01|3.146551e+01|5.497805e+00|5.497805e+00|1.360284e+00|2.624090e+00|2.624090e+00|-2.243222e+00|2.859292e+01|2.859292e+01|5.635210e+01|1.169866e+01|1.169866e+01|-8.468361e-01|5.062625e-01|5.062625e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.407091e+01|1.119987e+01|1.119987e+01|1.372442e+00|1.888219e+00|1.888219e+00|-2.373925e+00|5.959113e-01|5.959113e-01|6.431400e+01|1.050896e+01|1.050896e+01|-1.133467e+00|3.432233e-01|3.432233e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB100825287|3.328|1.846|-1.280|1.3783e-06|2.9711e-08|3.386522e-02|1.053352e-02|1.053352e-02|3.718987e+01|5.508648e+00|5.508648e+00|-1.160037e+00|1.725605e-01|1.725605e-01|-3.869243e+00|1.866775e+00|1.866775e+00|5.662068e+01|6.639980e+00|6.639980e+00|-1.169003e+00|2.330197e-01|2.330197e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.360813e+01|7.435700e+00|7.435700e+00|-6.214368e-01|4.319783e-01|4.319783e-01|-2.561484e+00|3.592842e-01|3.592842e-01|3.737875e+01|2.562283e+00|2.562283e+00|-1.169582e+00|1.611770e-01|1.611770e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB160919613|62.465|3.665|-9.728|5.5262e-06|5.4458e-08|1.114281e-02|2.393126e-03|2.393126e-03|7.479258e+01|1.112935e+01|1.112935e+01|-9.664568e-01|1.246090e-01|1.246090e-01|-3.493683e+00|1.301357e+03|1.301357e+03|5.684042e+01|6.489548e+00|6.489548e+00|-4.588068e-01|4.256989e-01|4.256989e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.671661e+01|6.356171e+00|6.356171e+00|-4.540223e-01|3.907327e-01|3.907327e-01|-7.997131e+00|7.258489e+02|7.258489e+02|7.498613e+01|6.171539e+00|6.171539e+00|-9.666020e-01|1.338779e-01|1.338779e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170514152|12.032|2.828|-0.256|1.3374e-06|3.1742e-08|1.243414e-01|8.576237e-02|8.576237e-02|3.998087e+01|1.345521e+01|1.345521e+01|-5.559490e-02|5.020081e-01|5.020081e-01|-2.163348e+00|1.669590e-01|1.669590e-01|5.701848e+01|1.242716e+01|1.242716e+01|-1.390209e+00|3.317605e-01|3.317605e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.464314e+01|6.860115e+00|6.860115e+00|-6.362870e-04|1.701059e+00|1.701059e+00|-2.096422e+00|7.700362e-01|7.700362e-01|7.248277e+01|8.871921e+00|8.871921e+00|-1.047523e+00|1.894839e-01|1.894839e-01|1.000000e+02|0.000000e+00|0.000000e+00
